26699.5,15050.0,9582.5,6407.5,4337.5,3562.5,2990.0,14053.7,16073.0,15306.2,13757.1,13275.9,11537.8,8830.81,2019.8,3982.73,3982.31,5889.25,5409.04,2418.63
26698.8,15046.8,9583.55,6408.2,4338.2,3564.25,2987.9,14053.7,16073.0,15306.2,13757.1,13275.9,11537.8,8830.81,2020.04,3984.62,3984.77,5888.07,5416.4,2410.29
26698.5,15045.5,9584.0,6408.5,4338.5,3565.0,2987.0,14060.3,16059.8,15216.1,13730.7,13231.9,11584.0,8863.77,2016.85,3983.63,3984.03,5888.11,5417.87,2421.09
26698.5,15045.5,9584.0,6408.5,4338.5,3565.0,2987.0,14060.3,16059.8,15216.1,13730.7,13231.9,11584.0,8863.77,2017.34,3979.63,3980.84,5886.64,5416.89,2421.58
26698.5,15045.5,9584.0,6408.5,4338.5,3565.0,2987.0,14060.3,16059.8,15216.1,13730.7,13231.9,11584.0,8863.77,2017.83,3974.85,3980.35,5882.69,5410.75,2417.16
26698.5,15045.5,9584.0,6408.5,4338.5,3565.0,2987.0,14060.3,16059.8,15216.1,13730.7,13231.9,11584.0,8863.77,2012.19,3971.88,3980.1,5880.67,5412.72,2403.91
26698.2,15048.3,9588.2,6411.3,4339.2,3564.65,2985.6,14060.3,16059.8,15216.1,13730.7,13231.9,11584.0,8863.77,2011.21,3969.23,3979.12,5878.0,5414.19,2410.78
26698.0,15049.5,9590.0,6412.5,4339.5,3564.5,2985.0,14042.7,16035.6,15134.8,13763.7,13324.2,11575.2,8901.12,2001.88,3964.28,3977.89,5870.1,5416.4,2430.9
26698.0,15049.5,9590.0,6412.5,4339.5,3564.5,2985.0,14042.7,16035.6,15134.8,13763.7,13324.2,11575.2,8901.12,2005.32,3964.21,3974.95,5866.02,5413.7,2443.67
26698.0,15049.5,9590.0,6412.5,4339.5,3564.5,2985.0,14042.7,16035.6,15134.8,13763.7,13324.2,11575.2,8901.12,2000.9,3962.49,3972.98,5860.35,5407.81,2427.96
