26475,17906,13303,10114,8029,6786,6002,13985.6,13161.6,10795.2,9538.33,8281.49,7534.42,5963.38,3661.03,3992.37,3899.11,3684.79,3820.57,4912.76
26475,17906,13303,10114,8029,6786,6002,13985.6,13161.6,10795.2,9538.33,8281.49,7534.42,5963.38,3658.58,3989.92,3904.02,3674.13,3818.11,4942.22
26475,17914,13305,10114,8030,6787,6002,13965.8,13157.2,10784.2,9511.96,8305.66,7492.68,5928.22,3656.13,3989.92,3913.83,3679.1,3808.3,4961.85
26475,17914,13305,10114,8030,6787,6002,13965.8,13157.2,10784.2,9511.96,8305.66,7492.68,5928.22,3661.03,3980.1,3908.93,3670.54,3818.11,4917.67
26475,17915,13318,10113,8030,6788,6004,13946.0,13163.8,10757.8,9509.77,8362.79,7481.69,5886.47,3665.94,3975.19,3908.93,3672.19,3815.66,4890.67
26475,17915,13318,10113,8030,6788,6004,13946.0,13163.8,10757.8,9509.77,8362.79,7481.69,5886.47,3661.03,3965.38,3904.02,3656.86,3808.3,4920.13
26478,17909,13288,10113,8030,6787,6006,13948.2,13212.2,10845.7,9487.79,8415.53,7497.07,5857.91,3661.03,3967.83,3904.02,3667.76,3810.75,4915.22
26478,17909,13288,10113,8030,6787,6006,13948.2,13212.2,10845.7,9487.79,8415.53,7497.07,5857.91,3648.76,3970.29,3901.56,3650.98,3815.66,4907.85
26476,17902,13306,10115,8032,6787,6006,13961.4,13240.7,10817.1,9463.62,8448.49,7534.42,5840.33,3641.4,3967.83,3901.56,3662.34,3813.21,4920.13
26476,17902,13306,10115,8032,6787,6006,13961.4,13240.7,10817.1,9463.62,8448.49,7534.42,5840.33,3646.31,3958.01,3899.11,3647.4,3808.3,4907.85
26475,17902,13289,10118,8027,6788,6007,13981.2,13245.1,10878.7,9443.85,8485.84,7554.2,5866.7,3648.76,3943.29,3901.56,3660.28,3818.11,4893.13
26475,17902,13289,10118,8027,6788,6007,13981.2,13245.1,10878.7,9443.85,8485.84,7554.2,5866.7,3653.67,3953.1,3886.84,3643.72,3808.3,4863.68
26478,17903,13287,10121,8022,6788,6008,13998.8,13242.9,10880.9,9419.68,8483.64,7580.57,5877.69,3651.22,3962.92,3899.11,3656.24,3813.21,4856.31
26478,17903,13287,10121,8022,6788,6008,13998.8,13242.9,10880.9,9419.68,8483.64,7580.57,5877.69,3648.76,3955.56,3894.2,3643.06,3810.75,4844.04
26475,17902,13305,10118,8025,6788,6008,13996.6,13267.1,10845.7,9424.07,8417.72,7624.51,5888.67,3643.85,3935.92,3886.84,3656.71,3813.21,4834.22
26475,17902,13305,10118,8025,6788,6008,13996.6,13267.1,10845.7,9424.07,8417.72,7624.51,5888.67,3638.95,3931.02,3874.56,3642.49,3805.84,4834.22
26476,17900,13281,10120,8023,6787,6009,14009.8,13328.6,10907.2,9410.89,8369.38,7650.88,5866.7,3648.76,3948.2,3877.02,3651.26,3796.02,4844.04
26476,17900,13281,10120,8023,6787,6009,14009.8,13328.6,10907.2,9410.89,8369.38,7650.88,5866.7,3634.04,3940.83,3881.93,3644.73,3813.21,4839.13
26474,17900,13309,10121,8024,6788,6011,14025.1,13333.0,10858.9,9393.31,8327.64,7646.48,5827.15,3629.13,3931.02,3884.38,3652.92,3805.84,4817.04
26474,17900,13309,10121,8024,6788,6011,14025.1,13333.0,10858.9,9393.31,8327.64,7646.48,5827.15,3638.95,3913.83,3872.11,3649.07,3810.75,4802.32
26475,17898,13289,10118,8028,6787,6011,14016.4,13352.8,10907.2,9424.07,8277.1,7600.34,5822.75,3636.49,3911.38,3874.56,3647.78,3813.21,4821.95
26475,17898,13289,10118,8028,6787,6011,14016.4,13352.8,10907.2,9424.07,8277.1,7600.34,5822.75,3629.13,3921.2,3877.02,3655.19,3813.21,4812.13
26474,17884,13288,10122,8028,6788,6011,14025.1,13390.1,10889.6,9419.68,8259.52,7534.42,5838.13,3629.13,3926.11,3869.66,3649.36,3803.39,4848.95
26474,17884,13288,10122,8028,6788,6011,14025.1,13390.1,10889.6,9419.68,8259.52,7534.42,5838.13,3634.04,3921.2,3859.84,3661.55,3805.84,4844.04
26474,17888,13300,10120,8032,6788,6013,14018.6,13414.3,10858.9,9463.62,8257.32,7488.28,5901.86,3629.13,3901.56,3869.66,3654.36,3793.57,4863.68
26474,17888,13300,10120,8032,6788,6013,14018.6,13414.3,10858.9,9463.62,8257.32,7488.28,5901.86,3619.31,3901.56,3862.29,3665.67,3813.21,4853.86
26476,17889,13273,10118,8038,6789,6015,14012.0,13462.6,10931.4,9474.61,8290.28,7466.31,5963.38,3614.4,3906.47,3862.29,3664.2,3813.21,4858.77
26476,17889,13273,10118,8038,6789,6015,14012.0,13462.6,10931.4,9474.61,8290.28,7466.31,5963.38,3611.95,3921.2,3862.29,3676.38,3815.66,4895.58
26475,17888,13306,10118,8035,6790,6015,13996.6,13462.6,10863.3,9496.58,8327.64,7461.91,5980.96,3607.04,3911.38,3859.84,3675.07,3803.39,4900.49
26475,17888,13306,10118,8035,6790,6015,13996.6,13462.6,10863.3,9496.58,8327.64,7461.91,5980.96,3607.04,3899.11,3854.93,3683.56,3805.84,4898.04
26474,17882,13283,10110,8030,6789,6015,13985.6,13447.3,10918.2,9547.12,8356.2,7464.11,5965.58,3616.86,3896.65,3867.2,3689.46,3803.39,4922.58
26474,17882,13283,10110,8030,6789,6015,13985.6,13447.3,10918.2,9547.12,8356.2,7464.11,5965.58,3599.68,3901.56,3864.75,3691.29,3796.02,4939.76
26474,17869,13295,10113,8032,6790,6016,13981.2,13493.4,10894.0,9549.32,8391.36,7472.9,5919.43,3589.86,3906.47,3862.29,3696.19,3796.02,4898.04
26474,17869,13295,10113,8032,6790,6016,13981.2,13493.4,10894.0,9549.32,8391.36,7472.9,5919.43,3602.13,3899.11,3867.2,3696.79,3803.39,4883.31
26476,17878,13302,10108,8035,6791,6016,13974.6,13462.6,10894.0,9577.88,8424.32,7470.7,5901.86,3609.49,3884.38,3859.84,3699.64,3793.57,4905.4
26476,17878,13302,10108,8035,6791,6016,13974.6,13462.6,10894.0,9577.88,8424.32,7470.7,5901.86,3592.31,3884.38,3872.11,3691.84,3798.48,4898.04
26472,17886,13279,10106,8028,6791,6017,13983.4,13478.0,10944.6,9571.29,8422.12,7497.07,5888.67,3582.49,3891.75,3867.2,3703.71,3798.48,4905.4
26472,17886,13279,10106,8028,6791,6017,13983.4,13478.0,10944.6,9571.29,8422.12,7497.07,5888.67,3589.86,3906.47,3867.2,3691.82,3798.48,4883.31
26475,17884,13305,10109,8026,6790,6017,13983.4,13482.4,10878.7,9536.13,8400.15,7521.24,5917.24,3589.86,3891.75,3872.11,3699.01,3796.02,4878.4
26475,17884,13305,10109,8026,6790,6017,13983.4,13482.4,10878.7,9536.13,8400.15,7521.24,5917.24,3587.4,3879.47,3859.84,3685.85,3796.02,4873.49
26476,17879,13280,10108,8028,6791,6018,13981.2,13493.4,10924.8,9529.54,8375.98,7490.48,5969.97,3575.13,3884.38,3857.38,3693.63,3796.02,4851.4
26476,17879,13280,10108,8028,6791,6018,13981.2,13493.4,10924.8,9529.54,8375.98,7490.48,5969.97,3580.04,3896.65,3852.48,3680.91,3793.57,4846.49
26474,17866,13288,10110,8027,6792,6017,13981.2,13515.4,10889.6,9476.81,8345.21,7466.31,5985.35,3567.77,3906.47,3845.11,3689.33,3798.48,4834.22
26474,17866,13288,10110,8027,6792,6017,13981.2,13515.4,10889.6,9476.81,8345.21,7466.31,5985.35,3567.77,3891.75,3842.66,3674.22,3798.48,4807.23
26475,17868,13303,10115,8030,6791,6017,13983.4,13478.0,10847.9,9461.43,8307.86,7461.91,5985.35,3575.13,3886.84,3840.2,3683.83,3800.93,4809.68
26475,17868,13303,10115,8030,6791,6017,13983.4,13478.0,10847.9,9461.43,8307.86,7461.91,5985.35,3570.22,3886.84,3830.39,3672.28,3800.93,4807.23
26476,17875,13277,10116,8032,6791,6016,13985.6,13467.0,10891.8,9439.45,8305.66,7479.49,5967.77,3550.59,3899.11,3820.57,3678.7,3793.57,4812.13
26476,17875,13277,10116,8032,6791,6016,13985.6,13467.0,10891.8,9439.45,8305.66,7479.49,5967.77,3553.04,3899.11,3823.02,3673.26,3803.39,4775.32
26476,17880,13310,10119,8029,6791,6016,13990.0,13434.1,10830.3,9432.86,8329.83,7486.08,5941.41,3560.41,3899.11,3818.11,3676.07,3796.02,4790.04
26476,17880,13310,10119,8029,6791,6016,13990.0,13434.1,10830.3,9432.86,8329.83,7486.08,5941.41,3553.04,3884.38,3813.21,3675.32,3796.02,4812.13
26475,17882,13288,10121,8033,6792,6017,13983.4,13394.5,10878.7,9457.03,8371.58,7503.66,5930.42,3557.95,3894.2,3823.02,3666.09,3798.48,4780.23
26475,17882,13288,10121,8033,6792,6017,13983.4,13394.5,10878.7,9457.03,8371.58,7503.66,5930.42,3553.04,3896.65,3820.57,3670.26,3798.48,4792.5
26475,17875,13297,10119,8033,6792,6017,13970.2,13412.1,10856.7,9474.61,8406.74,7556.4,5956.79,3555.5,3901.56,3820.57,3657.74,3796.02,4824.41
26475,17875,13297,10119,8033,6792,6017,13970.2,13412.1,10856.7,9474.61,8406.74,7556.4,5956.79,3543.23,3896.65,3825.48,3667.68,3798.48,4839.13
26475,17872,13305,10119,8029,6791,6018,13972.4,13418.7,10845.7,9509.77,8404.54,7595.95,6018.31,3545.68,3884.38,3820.57,3654.27,3791.12,4839.13
26475,17872,13305,10119,8029,6791,6018,13972.4,13418.7,10845.7,9509.77,8404.54,7595.95,6018.31,3538.32,3889.29,3832.84,3665.91,3798.48,4878.4
26475,17876,13278,10114,8026,6792,6018,13963.6,13418.7,10880.9,9516.36,8406.74,7642.09,6018.31,3535.86,3899.11,3840.2,3652.85,3803.39,4912.76
26475,17876,13278,10114,8026,6792,6018,13963.6,13418.7,10880.9,9516.36,8406.74,7642.09,6018.31,3535.86,3911.38,3835.29,3660.95,3793.57,4905.4
26475,17877,13309,10111,8026,6792,6018,13974.6,13405.5,10814.9,9553.71,8406.74,7644.29,5991.94,3535.86,3894.2,3842.66,3651.18,3803.39,4883.31
26475,17877,13309,10111,8026,6792,6018,13974.6,13405.5,10814.9,9553.71,8406.74,7644.29,5991.94,3538.32,3889.29,3845.11,3657.07,3796.02,4890.67
26476,17877,13286,10109,8026,6792,6017,13965.8,13407.7,10876.5,9584.47,8389.16,7617.92,5932.62,3533.41,3894.2,3845.11,3648.76,3803.39,4898.04
26476,17877,13286,10109,8026,6792,6017,13965.8,13407.7,10876.5,9584.47,8389.16,7617.92,5932.62,3523.59,3904.02,3854.93,3653.9,3798.48,4880.86
26476,17874,13296,10109,8025,6792,6017,13963.6,13407.7,10843.5,9560.3,8364.99,7604.74,5862.3,3533.41,3906.47,3857.38,3647.03,3800.93,4890.67
26476,17874,13296,10109,8025,6792,6017,13963.6,13407.7,10843.5,9560.3,8364.99,7604.74,5862.3,3540.77,3899.11,3854.93,3647.46,3798.48,4910.31
26476,17873,13308,10109,8028,6792,6018,13963.6,13383.5,10819.3,9566.89,8336.43,7571.78,5833.74,3543.23,3889.29,3852.48,3637.95,3798.48,4920.13
26476,17873,13308,10109,8028,6792,6018,13963.6,13383.5,10819.3,9566.89,8336.43,7571.78,5833.74,3533.41,3891.75,3852.48,3640.92,3808.3,4883.31
26474,17877,13283,10107,8028,6792,6018,13968.0,13385.7,10856.7,9542.72,8332.03,7538.82,5827.15,3535.86,3906.47,3864.75,3633.75,3803.39,4880.86
26474,17877,13283,10107,8028,6792,6018,13968.0,13385.7,10856.7,9542.72,8332.03,7538.82,5827.15,3533.41,3901.56,3859.84,3638.91,3803.39,4873.49
26474,17880,13310,10108,8024,6792,6020,13983.4,13379.2,10786.4,9525.15,8343.02,7516.85,5871.09,3533.41,3894.2,3850.02,3628.47,3805.84,4863.68
26474,17880,13310,10108,8024,6792,6020,13983.4,13379.2,10786.4,9525.15,8343.02,7516.85,5871.09,3530.95,3886.84,3864.75,3637.3,3805.84,4846.49
26475,17877,13286,10108,8030,6792,6020,13987.8,13392.3,10847.9,9492.19,8364.99,7492.68,5895.26,3533.41,3886.84,3859.84,3630.42,3810.75,4851.4
26475,17877,13286,10108,8030,6792,6020,13987.8,13392.3,10847.9,9492.19,8364.99,7492.68,5895.26,3526.04,3896.65,3852.48,3641.49,3805.84,4846.49
26474,17874,13306,10114,8032,6792,6019,13992.2,13359.4,10790.8,9461.43,8408.94,7488.28,5919.43,3533.41,3899.11,3859.84,3634.62,3803.39,4821.95
26474,17874,13306,10114,8032,6792,6019,13992.2,13359.4,10790.8,9461.43,8408.94,7488.28,5919.43,3533.41,3894.2,3857.38,3640.64,3805.84,4787.59
26476,17875,13300,10117,8025,6792,6020,13994.4,13361.6,10777.6,9465.82,8461.67,7521.24,5912.84,3543.23,3881.93,3857.38,3645.98,3808.3,4787.59
26476,17875,13300,10117,8025,6792,6020,13994.4,13361.6,10777.6,9465.82,8461.67,7521.24,5912.84,3530.95,3886.84,3850.02,3648.06,3805.84,4797.41
26474,17877,13287,10119,8021,6793,6019,13983.4,13387.9,10782.0,9439.45,8483.64,7552.0,5868.9,3535.86,3891.75,3852.48,3659.95,3800.93,4782.68
26474,17877,13287,10119,8021,6793,6019,13983.4,13387.9,10782.0,9439.45,8483.64,7552.0,5868.9,3535.86,3896.65,3850.02,3651.02,3800.93,4799.86
26475,17882,13312,10119,8022,6792,6020,13968.0,13412.1,10740.2,9452.64,8505.62,7547.61,5842.53,3543.23,3884.38,3850.02,3667.95,3800.93,4809.68
26475,17882,13312,10119,8022,6792,6020,13968.0,13412.1,10740.2,9452.64,8505.62,7547.61,5842.53,3545.68,3877.02,3850.02,3661.89,3805.84,4785.14
26474,17880,13288,10121,8026,6791,6019,13968.0,13445.1,10812.7,9470.21,8499.02,7562.99,5827.15,3540.77,3879.47,3850.02,3676.72,3798.48,4787.59
26474,17880,13288,10121,8026,6791,6019,13968.0,13445.1,10812.7,9470.21,8499.02,7562.99,5827.15,3538.32,3881.93,3850.02,3665.52,3805.84,4826.86
26474,17874,13311,10118,8020,6792,6020,13996.6,13473.6,10768.8,9481.2,8492.43,7573.97,5853.52,3548.13,3879.47,3847.57,3679.25,3791.12,4836.68
26474,17874,13311,10118,8020,6792,6020,13996.6,13473.6,10768.8,9481.2,8492.43,7573.97,5853.52,3545.68,3864.75,3847.57,3668.0,3798.48,4834.22
26478,17862,13298,10115,8022,6791,6018,14014.2,13508.8,10797.4,9522.95,8441.89,7580.57,5877.69,3550.59,3862.29,3832.84,3679.88,3808.3,4873.49
26478,17862,13298,10115,8022,6791,6018,14014.2,13508.8,10797.4,9522.95,8441.89,7580.57,5877.69,3560.41,3864.75,3842.66,3673.79,3800.93,4902.95
26474,17861,13290,10113,8021,6791,6019,14012.0,13554.9,10810.5,9511.96,8411.13,7562.99,5882.08,3555.5,3869.66,3845.11,3676.84,3793.57,4907.85
26474,17861,13290,10113,8021,6791,6019,14012.0,13554.9,10810.5,9511.96,8411.13,7562.99,5882.08,3555.5,3864.75,3840.2,3670.94,3800.93,4885.76
26476,17867,13311,10111,8022,6791,6019,14018.6,13620.8,10786.4,9544.92,8362.79,7556.4,5868.9,3557.95,3852.48,3842.66,3671.89,3791.12,4898.04
26476,17867,13311,10111,8022,6791,6019,14018.6,13620.8,10786.4,9544.92,8362.79,7556.4,5868.9,3560.41,3852.48,3842.66,3671.43,3796.02,4917.67
26474,17865,13282,10113,8027,6792,6019,14033.9,13682.4,10867.7,9564.7,8371.58,7534.42,5829.35,3560.41,3850.02,3852.48,3668.84,3803.39,4907.85
26474,17865,13282,10113,8027,6792,6019,14033.9,13682.4,10867.7,9564.7,8371.58,7534.42,5829.35,3555.5,3854.93,3847.57,3668.57,3800.93,4885.76
26476,17859,13304,10113,8024,6791,6018,14040.5,13708.7,10830.3,9571.29,8389.16,7516.85,5816.16,3557.95,3857.38,3867.2,3662.83,3791.12,4895.58
26476,17859,13304,10113,8024,6791,6018,14040.5,13708.7,10830.3,9571.29,8389.16,7516.85,5816.16,3557.95,3842.66,3857.38,3670.31,3791.12,4925.03
26475,17836,13295,10108,8020,6791,6020,14044.9,13706.5,10850.1,9580.08,8428.71,7536.62,5809.57,3565.31,3840.2,3867.2,3666.6,3803.39,4905.4
26475,17836,13295,10108,8020,6791,6020,14044.9,13706.5,10850.1,9580.08,8428.71,7536.62,5809.57,3580.04,3842.66,3867.2,3669.21,3800.93,4893.13
26475,17835,13281,10110,8025,6791,6020,14036.1,13684.6,10885.3,9538.33,8507.81,7543.21,5851.32,3587.4,3852.48,3872.11,3660.54,3800.93,4880.86
26475,17835,13281,10110,8025,6791,6020,14036.1,13684.6,10885.3,9538.33,8507.81,7543.21,5851.32,3584.95,3842.66,3862.29,3665.39,3798.48,4868.58
26476,17851,13308,10113,8024,6791,6020,14036.1,13623.0,10839.1,9525.15,8553.96,7552.0,5910.64,3587.4,3845.11,3862.29,3654.74,3798.48,4839.13
26476,17851,13308,10113,8024,6791,6020,14036.1,13623.0,10839.1,9525.15,8553.96,7552.0,5910.64,3592.31,3830.39,3867.2,3662.6,3805.84,4831.77
26475,17865,13279,10111,8019,6791,6019,14020.8,13601.1,10922.6,9500.98,8567.14,7562.99,5915.04,3599.68,3837.75,3859.84,3653.15,3803.39,4839.13
26475,17865,13279,10111,8019,6791,6019,14020.8,13601.1,10922.6,9500.98,8567.14,7562.99,5915.04,3594.77,3845.11,3854.93,3660.65,3803.39,4814.59
26473,17868,13301,10117,8020,6792,6019,14003.2,13587.9,10883.1,9454.83,8558.35,7593.75,5926.03,3592.31,3847.57,3847.57,3653.81,3800.93,4797.41
26473,17868,13301,10117,8020,6792,6019,14003.2,13587.9,10883.1,9454.83,8558.35,7593.75,5926.03,3602.13,3840.2,3840.2,3656.35,3800.93,4809.68
26475,17855,13297,10116,8019,6791,6019,13979.0,13592.3,10889.6,9450.44,8547.36,7598.14,5877.69,3594.77,3823.02,3837.75,3654.33,3800.93,4782.68
26475,17855,13297,10116,8019,6791,6019,13979.0,13592.3,10889.6,9450.44,8547.36,7598.14,5877.69,3594.77,3825.48,3837.75,3653.17,3808.3,4760.59
26475,17850,13276,10123,8017,6791,6019,13974.6,13609.9,10918.2,9410.89,8512.21,7600.34,5835.94,3592.31,3840.2,3830.39,3654.87,3798.48,4780.23
26475,17850,13276,10123,8017,6791,6019,13974.6,13609.9,10918.2,9410.89,8512.21,7600.34,5835.94,3594.77,3842.66,3820.57,3647.15,3796.02,4797.41
26476,17862,13305,10124,8017,6791,6017,13976.8,13565.9,10858.9,9426.27,8455.08,7606.93,5800.78,3597.22,3823.02,3813.21,3653.36,3805.84,4807.23
26476,17862,13305,10124,8017,6791,6017,13976.8,13565.9,10858.9,9426.27,8455.08,7606.93,5800.78,3597.22,3818.11,3808.3,3640.24,3796.02,4807.23
26476,17864,13275,10118,8021,6791,6017,13992.2,13583.5,10920.4,9432.86,8400.15,7593.75,5824.95,3599.68,3823.02,3825.48,3653.93,3803.39,4824.41
26476,17864,13275,10118,8021,6791,6017,13992.2,13583.5,10920.4,9432.86,8400.15,7593.75,5824.95,3592.31,3835.29,3825.48,3638.3,3796.02,4834.22
26476,17860,13296,10122,8021,6792,6019,14005.4,13576.9,10874.3,9437.26,8354.0,7573.97,5908.45,3592.31,3837.75,3825.48,3650.0,3800.93,4826.86
26476,17860,13296,10122,8021,6792,6019,14005.4,13576.9,10874.3,9437.26,8354.0,7573.97,5908.45,3589.86,3825.48,3823.02,3636.15,3793.57,4861.22
26475,17860,13294,10118,8024,6790,6019,14001.0,13554.9,10887.5,9459.23,8329.83,7545.41,5961.18,3599.68,3815.66,3830.39,3650.45,3803.39,4878.4
26475,17860,13294,10118,8024,6790,6019,14001.0,13554.9,10887.5,9459.23,8329.83,7545.41,5961.18,3597.22,3818.11,3818.11,3634.76,3803.39,4895.58
26474,17855,13283,10116,8026,6791,6019,13992.2,13559.3,10898.4,9459.23,8325.44,7486.08,5972.17,3589.86,3827.93,3835.29,3654.59,3805.84,4883.31
26474,17855,13283,10116,8026,6791,6019,13992.2,13559.3,10898.4,9459.23,8325.44,7486.08,5972.17,3584.95,3827.93,3830.39,3641.76,3800.93,4885.76
26475,17861,13309,10117,8027,6792,6019,13994.4,13539.6,10847.9,9500.98,8356.2,7446.53,5945.8,3592.31,3813.21,3840.2,3659.11,3796.02,4912.76
26475,17861,13309,10117,8027,6792,6019,13994.4,13539.6,10847.9,9500.98,8356.2,7446.53,5945.8,3589.86,3808.3,3837.75,3649.94,3798.48,4895.58
26474,17865,13283,10116,8028,6792,6020,14005.4,13548.3,10907.2,9520.75,8400.15,7420.17,5901.86,3584.95,3815.66,3845.11,3669.11,3800.93,4861.22
26474,17865,13283,10116,8028,6792,6020,14005.4,13548.3,10907.2,9520.75,8400.15,7420.17,5901.86,3582.49,3823.02,3845.11,3662.17,3788.66,4883.31
26475,17866,13306,10117,8029,6792,6019,14012.0,13552.7,10852.3,9531.74,8461.67,7424.56,5895.26,3587.4,3820.57,3850.02,3675.93,3793.57,4900.49
26475,17866,13306,10117,8029,6792,6019,14012.0,13552.7,10852.3,9531.74,8461.67,7424.56,5895.26,3580.04,3803.39,3845.11,3668.81,3783.75,4885.76
26472,17865,13292,10111,8027,6791,6019,14001.0,13497.8,10883.1,9547.12,8499.02,7439.94,5895.26,3575.13,3803.39,3850.02,3688.43,3796.02,4883.31
26472,17865,13292,10111,8027,6791,6019,14001.0,13497.8,10883.1,9547.12,8499.02,7439.94,5895.26,3580.04,3813.21,3842.66,3686.1,3791.12,4888.22
26475,17856,13288,10111,8024,6792,6020,13998.8,13484.6,10872.1,9509.77,8512.21,7481.69,5937.01,3580.04,3818.11,3847.57,3683.91,3793.57,4861.22
26475,17856,13288,10111,8024,6792,6020,13998.8,13484.6,10872.1,9509.77,8512.21,7481.69,5937.01,3565.31,3805.84,3842.66,3684.44,3796.02,4834.22
26476,17865,13306,10113,8020,6791,6020,13990.0,13456.1,10801.8,9509.77,8512.21,7514.65,5952.39,3572.68,3800.93,3850.02,3678.53,3808.3,4839.13
26476,17865,13306,10113,8020,6791,6020,13990.0,13456.1,10801.8,9509.77,8512.21,7514.65,5952.39,3584.95,3803.39,3847.57,3690.25,3788.66,4831.77
26475,17875,13279,10108,8022,6791,6019,13981.2,13423.1,10821.5,9470.21,8483.64,7521.24,5952.39,3567.77,3815.66,3857.38,3680.09,3793.57,4797.41
26475,17875,13279,10108,8022,6791,6019,13981.2,13423.1,10821.5,9470.21,8483.64,7521.24,5952.39,3553.04,3818.11,3850.02,3687.76,3800.93,4785.14
26471,17879,13306,10114,8022,6791,6020,13970.2,13381.3,10753.4,9443.85,8450.68,7534.42,5906.25,3560.41,3815.66,3845.11,3676.09,3800.93,4785.14
26471,17879,13306,10114,8022,6791,6020,13970.2,13381.3,10753.4,9443.85,8450.68,7534.42,5906.25,3567.77,3810.75,3840.2,3683.27,3796.02,4792.5
26474,17877,13294,10117,8021,6791,6020,13963.6,13361.6,10768.8,9435.06,8424.32,7536.62,5855.71,3557.95,3803.39,3840.2,3673.27,3791.12,4785.14
26474,17877,13294,10117,8021,6791,6020,13963.6,13361.6,10768.8,9435.06,8424.32,7536.62,5855.71,3553.04,3805.84,3837.75,3675.2,3793.57,4770.41
26474,17869,13302,10119,8024,6790,6019,13965.8,13379.2,10746.8,9421.88,8397.95,7505.86,5833.74,3560.41,3813.21,3830.39,3674.85,3808.3,4780.23
26474,17869,13302,10119,8024,6790,6019,13965.8,13379.2,10746.8,9421.88,8397.95,7505.86,5833.74,3555.5,3810.75,3840.2,3668.4,3808.3,4775.32
26473,17882,13323,10123,8022,6790,6019,13952.6,13352.8,10696.3,9413.09,8382.57,7483.89,5829.35,3548.13,3796.02,3825.48,3673.86,3805.84,4794.95
26473,17882,13323,10123,8022,6790,6019,13952.6,13352.8,10696.3,9413.09,8382.57,7483.89,5829.35,3548.13,3788.66,3827.93,3660.81,3800.93,4790.04
26476,17884,13297,10123,8024,6791,6020,13946.0,13337.4,10744.6,9421.88,8386.96,7490.48,5877.69,3550.59,3803.39,3832.84,3672.32,3805.84,4829.31
26476,17884,13297,10123,8024,6791,6020,13946.0,13337.4,10744.6,9421.88,8386.96,7490.48,5877.69,3545.68,3800.93,3840.2,3659.05,3800.93,4826.86
26474,17884,13320,10121,8024,6791,6020,13946.0,13293.5,10702.9,9450.44,8428.71,7499.27,5934.81,3553.04,3800.93,3840.2,3673.23,3808.3,4829.31
