19486	10351	5215	2585	2053	2399	2301	16593.75	21766.1	20860.800000000003	15543.45	14306.400000000001	9360.35	6396.24	1498.74	2951.72	3017.99	7263.61	5992.68	3555.5
19489	10349	5220	2587	2054	2399	2300	16560.79	21722.2	20854.2	15618.16	14321.78	9305.42	6292.97	1493.83	2959.09	3054.81	7262.41	6034.41	3599.68
19486	10352	5219	2583	2054	2399	2303	16530.03	21684.8	20836.699999999997	15664.31	14304.2	9325.189999999999	6470.950000000001	1493.83	2951.72	3064.62	7249.49	6019.68	3538.32
19484	10350	5221	2576	2058	2400	2304	16510.25	21744.1	20753.1	15739.02	14343.75	9415.279999999999	6503.91	1481.55	2949.27	3148.07	7242.54	6017.23	3572.68
19486	10350	5223	2566	2059	2400	2304	16494.870000000003	21774.9	20700.5	15695.07	14343.75	9415.279999999999	6495.11	1493.83	2959.09	3074.44	7242.13	6012.32	3609.49
19486	10352	5216	2567	2053	2400	2304	16494.870000000003	21781.5	20746.6	15622.56	14284.42	9318.61	6435.79	1486.46	2954.18	3062.17	7231.1	6022.14	3565.31
19485	10353	5220	2568	2051	2400	2305	16510.25	21739.7	20755.4	15598.38	14240.48	9296.630000000001	6486.32	1498.74	2971.36	2988.54	7231.89	6014.77	3624.22
19486	10352	5222	2573	2057	2400	2306	16516.85	21678.199999999997	20726.8	15629.15	14286.62	9351.560000000001	6503.91	1498.74	2976.27	3027.81	7228.93	6007.41	3530.95
19486	10349	5226	2583	2059	2403	2305	16525.63	21640.9	20691.7	15642.33	14343.75	9457.029999999999	6475.34	1493.83	2976.27	2910.0	7242.62	6000.05	3567.77
19486	10353	5228	2582	2059	2402	2306	16534.42	21634.199999999997	20601.5	15644.53	14381.099999999999	9419.68	6453.370000000001	1496.28	2976.27	2941.9	7240.62	6019.68	3570.22
19489	10353	5231	2581	2061	2400	2307	16545.41	21665.0	20555.4	15626.95	14416.26	9369.14	6510.5	1488.92	2971.36	3138.25	7247.7	6009.87	3592.31
19486	10353	5230	2575	2058	2400	2307	16565.18	21711.199999999997	20568.6	15607.18	14367.92	9344.970000000001	6506.1	1491.37	2976.27	3074.44	7257.34	6046.68	3589.86
19485	10353	5233	2573	2059	2401	2306	16576.18	21720.0	20581.699999999997	15550.04	14323.97	9382.32	6477.54	1493.83	2968.9	3025.35	7262.68	5997.59	3589.86
19486	10354	5236	2581	2058	2403	2306	16576.18	21682.6	20590.5	15521.49	14367.92	9441.65	6424.81	1486.46	2981.17	3015.54	7256.8	6039.32	3523.59
19485	10354	5240	2588	2057	2401	2308	16567.38	21678.199999999997	20548.9	15477.54	14385.5	9382.32	6453.37	1488.92	2971.36	2988.54	7261.92	6007.41	3599.68
19486	10351	5241	2586	2057	2401	2308	16549.81	21702.4	20504.9	15409.42	14374.51	9305.42	6420.41	1488.92	2971.36	3025.35	7253.65	6007.41	3518.68
19486	10355	5245	2586	2057	2402	2308	16545.41	21691.4	20522.5	15448.97	14330.57	9298.83	6372.07	1491.37	2963.99	3189.8	7249.06	5990.23	3584.95
19485	10354	5243	2580	2058	2406	2308	16543.21	21739.8	20555.5	15464.35	14258.05	9371.33	6387.45	1486.46	2946.81	3096.53	7248.94	6017.23	3597.22
19486	10353	5237	2580	2057	2407	2308	16536.620000000003	21766.1	20559.9	15519.29	14211.91	9391.11	6448.98	1496.28	2946.81	3013.08	7243.2	5985.32	3562.86
19486	10351	5236	2582	2058	2405	2307	16534.42	21750.7	20636.699999999997	15600.59	14209.72	9296.630000000001	6413.82	1484.01	2954.18	3030.26	7251.05	6007.41	3614.4
19486	10349	5233	2580	2059	2404	2307	16527.83	21720.0	20724.6	15648.93	14264.650000000001	9248.3	6273.19	1486.46	2949.27	2993.45	7264.67	6000.05	3575.13
19486	10341	5249	2564	2068	2426	2327	16297.12	21847.4	20463.1	15754.39	14200.92	9107.66	6444.58	1493.83	2853.55	3157.89	7263.69	5977.96	3580.04
19485	10338	5244	2559	2069	2427	2326	16290.53	21882.6	20478.5	15692.87	14231.689999999999	9054.93	6389.65	1496.28	2836.37	3160.34	7258.1	5992.68	3594.77
19486	10338	5245	2559	2073	2431	2325	16286.13	21860.6	20485.1	15646.73	14260.26	9057.12	6310.54	1498.74	2831.46	2988.54	7247.99	5982.87	3545.68
19486	10340	5244	2575	2068	2432	2327	16275.14	21865.0	20500.5	15626.96	14203.12	9175.79	6323.73	1493.83	2843.73	3071.99	7241.91	5980.41	3594.77
19486	10344	5242	2581	2066	2432	2328	16253.18	21834.2	20537.8	15598.39	14176.75	9193.36	6303.95	1481.55	2853.55	3042.53	7243.86	5973.05	3501.5
19486	10345	5247	2580	2069	2433	2328	16237.79	21829.8	20553.2	15543.45	14130.61	9199.95	6264.41	1481.55	2836.37	2932.09	7236.69	5968.14	3572.68
19485	10343	5247	2575	2070	2433	2329	16242.189999999999	21860.6	20529.1	15611.580000000002	14167.97	9193.36	6249.030000000001	1464.37	2836.37	3094.08	7246.51	5995.14	3594.77
19485	10340	5245	2570	2073	2434	2329	16244.39	21933.1	20502.699999999997	15596.189999999999	14251.47	9248.29	6297.36	1474.19	2841.28	3204.52	7250.1	5953.42	3560.41
19487	10340	5238	2566	2072	2434	2330	16248.78	21955.1	20564.199999999997	15585.2	14330.57	9263.67	6281.98	1474.19	2826.55	3013.08	7249.36	6007.41	3592.31
19487	10335	5236	2568	2071	2434	2330	16246.58	21944.1	20586.2	15600.58	14321.77	9182.369999999999	6196.29	1481.55	2863.36	3081.8	7257.8	5953.42	3616.86
19487	10334	5236	2579	2067	2434	2332	16244.39	21911.1	20645.5	15662.11	14266.84	9107.66	6268.79	1479.1	2858.46	3071.99	7257.67	5982.87	3577.59
19486	10336	5236	2587	2069	2434	2333	16246.58	21895.800000000003	20669.7	15626.95	14178.96	9083.490000000002	6306.15	1481.55	2846.18	2914.91	7266.02	5965.69	3594.77
19486	10338	5241	2590	2070	2438	2333	16246.58	21882.6	20652.1	15563.24	14115.24	9138.43	6277.59	1471.74	2856.0	2937.0	7258.35	5958.32	3555.5
19486	10338	5241	2584	2068	2438	2332	16226.8	21897.9	20592.7	15594.0	14156.99	9188.970000000001	6194.09	1488.92	2860.91	3157.89	7252.74	5963.23	3594.77
19487	10341	5241	2577	2073	2437	2333	16215.82	21919.9	20595.0	15609.38	14205.33	9127.439999999999	6332.52	1486.46	2838.82	3040.08	7243.34	5995.14	3545.68
19490	10343	5238	2579	2073	2437	2334	16202.64	21930.9	20568.6	15659.91	14253.66	9032.96	6369.87	1484.01	2878.09	3013.08	7227.37	5973.05	3587.4
19487	10345	5242	2573	2072	2440	2333	16178.46	21902.3	20577.4	15730.23	14253.67	9048.34	6378.66	1476.65	2868.27	3094.08	7231.43	5990.23	3575.13
19487	10343	5245	2568	2067	2441	2332	16156.5	21865.0	20590.6	15756.59	14242.68	9166.990000000002	6281.98	1479.1	2843.73	2998.35	7231.27	5965.69	3540.77
19489	10343	5248	2571	2073	2441	2335	16154.3	21867.2	20575.1	15657.71	14196.54	9195.560000000001	6363.29	1479.1	2860.91	2905.09	7240.8	5987.78	3619.31
19485	10341	5249	2572	2079	2441	2335	16163.09	21876.0	20480.7	15692.87	14187.74	9134.029999999999	6334.72	1481.55	2860.91	3157.89	7236.15	5941.14	3545.68
19487	10343	5251	2568	2075	2442	2335	16187.25	21917.699999999997	20443.3	15602.78	14249.27	9065.92	6284.18	1476.65	2846.18	3042.53	7253.31	5995.14	3548.13
19486	10342	5247	2570	2073	2442	2334	16200.439999999999	21930.9	20456.5	15528.07	14247.07	9061.52	6251.22	1486.46	2863.36	2951.72	7253.46	5963.23	3587.4
19487	10343	5245	2578	2075	2443	2336	16213.62	21897.9	20465.300000000003	15543.46	14277.84	9156.0	6319.33	1486.46	2870.73	3052.35	7255.54	5946.05	3589.86
19488	10342	5247	2580	2073	2444	2338	16218.02	21884.699999999997	20443.3	15622.56	14323.98	9186.77	6323.73	1486.46	2868.27	2995.9	7263.03	5968.14	3560.41
19485	10340	5250	2586	2075	2443	2337	16215.82	21906.7	20406.0	15525.88	14367.92	9129.64	6262.2	1491.37	2868.27	2917.36	7258.03	5948.51	3589.86
19487	10342	5254	2586	2075	2444	2338	16209.22	21917.7	20337.86	15536.86	14332.76	9076.900000000001	6251.23	1484.01	2865.82	3098.98	7243.37	5987.78	3545.68
19487	10337	5259	2580	2073	2444	2338	16204.83	21941.9	20276.39	15556.64	14310.79	9123.04	6251.219999999999	1496.28	2863.36	3121.07	7232.8	5958.32	3599.68
19487	10335	5259	2576	2073	2445	2339	16198.240000000002	21955.1	20315.89	15514.9	14271.240000000002	9129.64	6227.049999999999	1493.83	2851.09	2998.35	7230.61	5995.14	3528.5
19487	10339	5259	2579	2075	2446	2337	16182.87	21952.9	20333.489999999998	15484.13	14236.09	9105.470000000001	6119.379999999999	1501.19	2851.09	3059.71	7231.72	5955.87	3597.22
19488	10343	5261	2581	2075	2444	2339	16174.08	21924.3	20386.260000000002	15523.68	14238.28	9083.5	6145.76	1501.19	2843.73	3044.99	7229.75	5992.68	3619.31
19486	10344	5260	2582	2073	2445	2341	16182.86	21886.9	20436.7	15486.33	14242.68	9107.66	6246.82	1503.64	2829.0	2910.0	7249.98	5965.69	3584.95
19487	10340	5255	2583	2080	2447	2342	16185.060000000001	21871.5	20456.5	15519.29	14264.650000000001	9169.189999999999	6266.6	1498.74	2838.82	3020.44	7246.43	5973.05	3599.68
19487	10342	5248	2581	2078	2447	2340	16193.849999999999	21893.5	20421.4	15651.12	14266.85	9191.17	6180.91	1496.28	2836.37	3150.53	7247.52	5943.6	3584.95
19488	10343	5243	2580	2076	2447	2342	16196.05	21930.9	20449.9	15673.1	14233.88	9109.86	6336.91	1493.83	2831.46	3010.63	7245.63	5970.6	3540.77
19486	10344	5238	2573	2082	2446	2343	16176.27	21961.699999999997	20513.699999999997	15611.58	14189.94	9019.77	6341.31	1498.74	2819.19	3027.81	7255.85	5958.32	3565.31
19487	10344	5238	2573	2078	2445	2343	16163.09	21924.300000000003	20573.0	15624.76	14269.05	9032.96	6301.75	1503.64	2843.73	3089.17	7253.32	5992.68	3526.04
19487	10343	5238	2573	2076	2448	2342	16169.67	21908.9	20608.1	15657.72	14365.72	9118.650000000001	6238.040000000001	1501.19	2838.82	3017.99	7246.96	5955.87	3597.22
19487	10346	5239	2578	2079	2448	2344	16178.47	21873.7	20566.4	15642.33	14378.91	9134.029999999999	6321.540000000001	1493.83	2831.46	2887.91	7249.95	5995.14	3550.59
19487	10345	5240	2573	2078	2448	2345	16193.849999999999	21873.8	20533.5	15626.96	14284.42	9052.74	6354.5	1488.92	2824.09	3143.16	7240.3	5938.69	3584.95
19483	10346	5240	2570	2076	2447	2345	16207.03	21893.5	20476.3	15701.66	14181.150000000001	8980.220000000001	6334.71	1491.37	2816.73	3064.62	7234.02	5968.14	3594.77
19486	10345	5243	2575	2076	2449	2345	16202.63	21886.9	20471.9	15703.86	14143.8	8986.82	6255.62	1496.28	2797.1	2968.9	7233.52	5960.78	3545.68
19486	10344	5238	2576	2080	2449	2347	16196.05	21880.4	20496.1	15624.75	14203.13	9054.93	6312.74	1508.55	2794.64	3037.63	7243.47	5946.05	3597.22
19488	10345	5247	2575	2082	2449	2346	16222.41	21801.300000000003	20491.699999999997	15651.12	14264.650000000001	9096.68	6240.23	1511.01	2802.01	3057.26	7240.61	5963.23	3521.14
19487	10351	5250	2577	2081	2449	2345	16235.599999999999	21741.9	20460.9	15653.32	14288.82	9087.89	6185.31	1508.55	2794.64	2907.54	7246.43	5953.42	3560.41
19487	10351	5249	2579	2079	2449	2349	16253.17	21702.4	20445.5	15569.82	14231.689999999999	9024.17	6211.67	1503.64	2787.28	3035.17	7250.32	5965.69	3577.59
19490	10352	5253	2568	2077	2450	2350	16275.15	21709.0	20381.8	15629.150000000001	14161.38	9061.52	6292.969999999999	1498.74	2787.28	3197.16	7259.15	5948.51	3555.5
19486	10352	5254	2567	2080	2452	2349	16283.94	21715.6	20384.0	15567.63	14091.07	9098.880000000001	6312.75	1501.19	2772.55	2998.35	7254.14	5975.5	3594.77
19486	10351	5251	2577	2081	2451	2348	16277.34	21744.1	20430.199999999997	15479.73	14113.04	9070.310000000001	6169.92	1503.64	2767.64	3025.35	7258.48	5975.5	3597.22
19487	10356	5251	2579	2080	2450	2351	16250.97	21715.6	20443.300000000003	15484.13	14225.099999999999	9013.18	6183.1	1506.1	2775.01	3059.71	7253.06	5970.6	3592.31
19486	10355	5252	2589	2078	2451	2350	16229.009999999998	21700.199999999997	20474.1	15558.83	14266.85	9028.560000000001	6180.91	1506.1	2777.46	2981.17	7251.29	5953.42	3611.95
19486	10363	5224	2594	2050	2394	2289	16530.03	21535.4	20608.199999999997	15314.939999999999	14326.17	9358.15	6563.23	1498.74	3000.81	3116.16	7245.09	6014.77	3577.59
19486	10362	5227	2596	2051	2395	2288	16543.21	21555.2	20564.2	15398.439999999999	14374.51	9377.93	6558.84	1496.28	2983.63	3177.52	7248.23	6012.32	3594.77
19486	10365	5228	2594	2050	2397	2288	16565.190000000002	21566.2	20548.800000000003	15446.78	14416.259999999998	9406.5	6413.81	1498.74	2988.54	3172.62	7241.76	6009.87	3550.59
19486	10369	5227	2593	2052	2396	2289	16573.97	21570.6	20555.4	15453.37	14407.47	9395.509999999998	6532.47	1501.19	2981.17	3113.71	7251.32	6022.14	3572.68
19485	10367	5229	2577	2048	2395	2290	16593.75	21570.6	20621.4	15558.84	14312.98	9338.369999999999	6536.86	1498.74	2976.27	3111.26	7256.83	5997.59	3570.22
19485	10366	5230	2580	2046	2395	2290	16595.949999999997	21616.7	20663.1	15679.68	14286.62	9268.07	6459.96	1493.83	2976.27	2990.99	7258.4	6012.32	3550.59
19485	10366	5228	2584	2048	2396	2291	16593.75	21656.2	20689.4	15615.97	14352.54	9268.07	6400.63	1479.1	2971.36	3020.44	7247.02	5987.78	3589.86
19485	10361	5227	2580	2050	2397	2292	16589.35	21704.6	20634.5	15637.939999999999	14398.68	9364.75	6459.969999999999	1479.1	2963.99	3135.8	7242.48	6009.87	3594.77
19484	10353	5224	2586	2050	2395	2293	16565.190000000002	21757.300000000003	20625.699999999997	15512.69	14455.81	9408.689999999999	6506.1	1484.01	2966.45	2990.99	7237.15	6022.14	3577.59
19485	10348	5220	2590	2050	2394	2292	16534.42	21761.699999999997	20687.199999999997	15521.49	14416.26	9344.97	6512.700000000001	1488.92	2944.36	2946.81	7229.46	6014.77	3611.95
19486	10348	5223	2593	2048	2394	2293	16530.03	21717.8	20680.6	15440.189999999999	14374.52	9279.060000000001	6495.12	1491.37	2976.27	3020.44	7234.83	6046.68	3575.13
19484	10349	5225	2587	2049	2396	2294	16534.43	21640.8	20667.4	15552.25	14409.66	9312.01	6563.23	1491.37	2971.36	3182.43	7230.75	6009.87	3589.86
19482	10351	5225	2579	2051	2396	2294	16538.809999999998	21583.8	20630.199999999997	15653.32	14482.18	9388.92	6561.04	1501.19	2944.36	3108.8	7239.81	6044.23	3523.59
19486	10356	5232	2573	2052	2396	2294	16552.0	21592.5	20597.1	15697.259999999998	14473.39	9369.14	6506.1	1486.46	2941.9	3052.35	7242.9	6004.96	3562.86
19486	10359	5231	2572	2049	2393	2294	16560.79	21627.7	20577.300000000003	15692.88	14440.42	9281.26	6466.55	1498.74	2937.0	3084.26	7258.82	6027.05	3543.23
19485	10358	5229	2570	2045	2394	2296	16567.379999999997	21629.9	20649.9	15657.72	14431.64	9268.07	6558.84	1486.46	2914.91	3025.35	7258.6	6019.68	3567.77
19485	10357	5228	2577	2049	2395	2297	16573.97	21621.1	20667.5	15594.0	14326.17	9371.34	6576.42	1503.64	2924.72	2986.08	7259.14	6017.23	3577.59
19487	10359	5230	2584	2049	2396	2296	16571.78	21603.6	20693.9	15462.16	14308.6	9470.22	6563.24	1474.19	2929.63	2986.08	7261.44	6002.5	3589.86
19485	10360	5228	2586	2055	2396	2298	16562.98	21557.4	20652.1	15453.37	14328.37	9421.880000000001	6554.44	1501.19	2932.09	3062.17	7259.06	6022.14	3535.86
19485	10360	5228	2587	2059	2395	2298	16573.98	21575.0	20621.300000000003	15561.04	14323.98	9349.36	6536.870000000001	1479.1	2917.36	3150.53	7257.37	5987.78	3607.04
19482	10358	5227	2587	2060	2396	2297	16587.16	21634.199999999997	20621.300000000003	15547.86	14367.92	9296.630000000001	6506.11	1491.37	2924.72	3135.8	7247.14	6024.59	3526.04
19486	10359	5226	2580	2058	2397	2296	16595.95	21700.2	20665.3	15488.53	14330.57	9342.77	6400.63	1476.65	2919.82	3098.98	7252.56	6004.96	3609.49
19486	10355	5227	2575	2054	2397	2300	16598.14	21684.8	20702.7	15558.83	14293.21	9413.09	6464.35	1496.28	2941.9	3013.08	7248.65	6036.86	3609.49
19485	10352	5224	2578	2056	2397	2300	16600.34	21676.0	20812.5	15611.58	14269.04	9391.119999999999	6503.9	1479.1	2939.45	3042.53	7248.96	5997.59	3557.95
19485	10349	5220	2588	2054	2396	2299	16606.94	21671.6	20841.1	15624.76	14354.740000000002	9283.45	6495.12	1491.37	2924.72	2912.45	7251.13	6019.68	3570.22
19485	10347	5219	2587	2055	2398	2299	16609.129999999997	21720.0	20825.699999999997	15618.170000000002	14387.689999999999	9263.68	6328.12	1476.65	2939.45	3062.17	7258.42	5995.14	3584.95
19487	10352	5217	2586	2056	2401	2302	16606.93	21766.1	20819.1	15569.82	14387.689999999999	9349.369999999999	6453.370000000001	1486.46	2937.0	3116.16	7258.5	6012.32	3550.59
19486	10353	5214	2586	2053	2400	2302	16600.339999999997	21781.5	20847.699999999997	15506.1	14341.560000000001	9395.51	6440.19	1486.46	2944.36	3008.17	7256.92	6007.41	3570.22
19486	10351	5215	2585	2053	2399	2301	16593.75	21766.1	20860.800000000003	15543.45	14306.400000000001	9360.35	6396.24	1498.74	2951.72	3017.99	7263.61	5992.68	3555.5
19489	10349	5220	2587	2054	2399	2300	16560.79	21722.2	20854.2	15618.16	14321.78	9305.42	6292.97	1493.83	2959.09	3054.81	7262.41	6034.41	3599.68
19486	10352	5219	2583	2054	2399	2303	16530.03	21684.8	20836.699999999997	15664.31	14304.2	9325.189999999999	6470.950000000001	1493.83	2951.72	3064.62	7249.49	6019.68	3538.32
19484	10350	5221	2576	2058	2400	2304	16510.25	21744.1	20753.1	15739.02	14343.75	9415.279999999999	6503.91	1481.55	2949.27	3148.07	7242.54	6017.23	3572.68
19486	10350	5223	2566	2059	2400	2304	16494.870000000003	21774.9	20700.5	15695.07	14343.75	9415.279999999999	6495.11	1493.83	2959.09	3074.44	7242.13	6012.32	3609.49
19486	10352	5216	2567	2053	2400	2304	16494.870000000003	21781.5	20746.6	15622.56	14284.42	9318.61	6435.79	1486.46	2954.18	3062.17	7231.1	6022.14	3565.31
19485	10353	5220	2568	2051	2400	2305	16510.25	21739.7	20755.4	15598.38	14240.48	9296.630000000001	6486.32	1498.74	2971.36	2988.54	7231.89	6014.77	3624.22
19486	10352	5222	2573	2057	2400	2306	16516.85	21678.199999999997	20726.8	15629.15	14286.62	9351.560000000001	6503.91	1498.74	2976.27	3027.81	7228.93	6007.41	3530.95
19486	10349	5226	2583	2059	2403	2305	16525.63	21640.9	20691.7	15642.33	14343.75	9457.029999999999	6475.34	1493.83	2976.27	2910.0	7242.62	6000.05	3567.77
19486	10353	5228	2582	2059	2402	2306	16534.42	21634.199999999997	20601.5	15644.53	14381.099999999999	9419.68	6453.370000000001	1496.28	2976.27	2941.9	7240.62	6019.68	3570.22
19489	10353	5231	2581	2061	2400	2307	16545.41	21665.0	20555.4	15626.95	14416.26	9369.14	6510.5	1488.92	2971.36	3138.25	7247.7	6009.87	3592.31
19486	10353	5230	2575	2058	2400	2307	16565.18	21711.199999999997	20568.6	15607.18	14367.92	9344.970000000001	6506.1	1491.37	2976.27	3074.44	7257.34	6046.68	3589.86
19485	10353	5233	2573	2059	2401	2306	16576.18	21720.0	20581.699999999997	15550.04	14323.97	9382.32	6477.54	1493.83	2968.9	3025.35	7262.68	5997.59	3589.86
19486	10354	5236	2581	2058	2403	2306	16576.18	21682.6	20590.5	15521.49	14367.92	9441.65	6424.81	1486.46	2981.17	3015.54	7256.8	6039.32	3523.59
19485	10354	5240	2588	2057	2401	2308	16567.38	21678.199999999997	20548.9	15477.54	14385.5	9382.32	6453.37	1488.92	2971.36	2988.54	7261.92	6007.41	3599.68
19486	10351	5241	2586	2057	2401	2308	16549.81	21702.4	20504.9	15409.42	14374.51	9305.42	6420.41	1488.92	2971.36	3025.35	7253.65	6007.41	3518.68
19486	10355	5245	2586	2057	2402	2308	16545.41	21691.4	20522.5	15448.97	14330.57	9298.83	6372.07	1491.37	2963.99	3189.8	7249.06	5990.23	3584.95
19485	10354	5243	2580	2058	2406	2308	16543.21	21739.8	20555.5	15464.35	14258.05	9371.33	6387.45	1486.46	2946.81	3096.53	7248.94	6017.23	3597.22
19486	10353	5237	2580	2057	2407	2308	16536.620000000003	21766.1	20559.9	15519.29	14211.91	9391.11	6448.98	1496.28	2946.81	3013.08	7243.2	5985.32	3562.86
19486	10351	5236	2582	2058	2405	2307	16534.42	21750.7	20636.699999999997	15600.59	14209.72	9296.630000000001	6413.82	1484.01	2954.18	3030.26	7251.05	6007.41	3614.4
19486	10349	5233	2580	2059	2404	2307	16527.83	21720.0	20724.6	15648.93	14264.650000000001	9248.3	6273.19	1486.46	2949.27	2993.45	7264.67	6000.05	3575.13
19486	10345	5228	2585	2059	2405	2309	16530.02	21737.5	20742.1	15624.76	14312.990000000002	9239.51	6365.48	1486.46	2951.72	2892.82	7260.55	6007.41	3572.68
19486	10346	5228	2574	2059	2407	2309	16523.43	21774.9	20689.5	15688.48	14348.14	9298.83	6427.01	1481.55	2937.0	3118.62	7257.51	6007.41	3589.86
19485	10348	5225	2572	2060	2406	2309	16516.84	21810.1	20676.3	15657.72	14293.21	9344.970000000001	6433.6	1488.92	2944.36	3123.53	7262.26	6017.23	3557.95
19486	10348	5221	2570	2057	2406	2307	16516.84	21843.0	20715.9	15561.04	14277.83	9274.66	6290.780000000001	1486.46	2922.27	2998.35	7267.18	5997.59	3587.4
19486	10347	5223	2573	2058	2405	2309	16523.43	21823.3	20757.6	15563.23	14394.28	9230.71	6459.96	1484.01	2949.27	3020.44	7264.6	6029.5	3557.95
19486	10349	5226	2582	2062	2407	2310	16514.65	21781.5	20759.7	15596.19	14394.28	9257.08	6490.73	1486.46	2939.45	3040.08	7251.75	5990.23	3555.5
